"Plot Title: site1km"
"#","Date Time, GMT-07:00","Pressure, mbar (LGR S/N: 21623136, SEN S/N: 21318865)","Voltage, V (LGR S/N: 21623136, SEN S/N: 21378796)","Current, mA (LGR S/N: 21623136, SEN S/N: 21378796)","Temp, °C (LGR S/N: 21623136, SEN S/N: 21549906)","RH, % (LGR S/N: 21623136, SEN S/N: 21549906)","Wind Speed, m/s (LGR S/N: 21623136, SEN S/N: 21550054)","Gust Speed, m/s (LGR S/N: 21623136, SEN S/N: 21550054)","Wind Direction, ø (LGR S/N: 21623136, SEN S/N: 21550054)"
997,01/13/23 02:37:49 PM,833.050,-0.2039,0.0000,-0.461,80.989,2.67,3.67,133.4
998,01/13/23 02:47:49 PM,832.850,-0.2039,0.0000,-0.134,80.420,4.01,5.01,120.7
999,01/13/23 02:57:49 PM,832.850,-0.2039,0.0000,-0.083,80.244,3.67,5.34,117.9
1000,01/13/23 03:07:49 PM,832.750,-0.1988,0.0000,0.043,79.739,4.68,6.68,110.9
1001,01/13/23 03:17:49 PM,832.550,-0.2039,0.0000,-0.013,80.270,4.68,6.01,110.9
1002,01/13/23 03:27:49 PM,832.650,-0.1988,0.0000,-0.190,81.219,4.01,6.01,120.7
1003,01/13/23 03:37:49 PM,832.850,-0.2039,0.0000,-0.292,81.859,3.67,5.01,136.2
1004,01/13/23 03:47:49 PM,833.050,-0.2039,0.0000,-0.455,82.086,3.34,5.34,165.7
1005,01/13/23 03:57:49 PM,832.950,-0.2039,0.0000,-0.241,81.277,3.67,6.01,141.8
1006,01/13/23 04:07:49 PM,832.850,-0.2039,0.0000,-0.509,83.224,3.67,5.34,133.4
1007,01/13/23 04:17:49 PM,832.750,-0.2039,0.0000,-0.549,83.876,3.34,4.34,136.2
1008,01/13/23 04:27:49 PM,832.650,-0.2039,0.0000,-0.842,85.925,3.67,5.01,136.2
1009,01/13/23 04:37:49 PM,832.250,-0.2039,0.0000,-0.447,85.539,5.34,6.35,120.7
1010,01/13/23 04:47:49 PM,831.950,-0.2039,0.0000,-0.069,84.144,6.35,8.02,106.7
1011,01/13/23 04:57:49 PM,832.050,-0.1988,0.0000,-0.024,84.216,5.68,7.68,108.1
1012,01/13/23 05:07:49 PM,832.250,-0.2039,0.0000,-0.297,85.844,4.01,5.68,123.5
1013,01/13/23 05:17:49 PM,832.150,-0.2039,0.0000,-0.206,84.469,2.67,4.01,132.0
1014,01/13/23 05:27:49 PM,832.050,-0.1988,0.0000,0.244,82.536,3.01,4.34,117.9
1015,01/13/23 05:37:49 PM,831.850,-0.1988,0.0000,0.255,82.417,3.34,4.68,101.1
1016,01/13/23 05:47:49 PM,831.950,-0.2039,0.0000,0.317,82.156,2.00,3.34,92.7
1017,01/13/23 05:57:49 PM,832.150,-0.2039,0.0000,0.373,81.241,1.34,2.34,143.2
1018,01/13/23 06:07:49 PM,831.950,-0.2039,0.0000,0.022,83.433,3.01,4.34,116.5
1019,01/13/23 06:17:49 PM,831.650,-0.2039,0.0000,0.346,82.081,4.68,5.68,85.6
1020,01/13/23 06:27:49 PM,831.550,-0.2039,0.0000,0.845,78.746,5.01,7.01,71.6
1021,01/13/23 06:37:49 PM,831.150,-0.2039,0.0000,0.587,80.987,4.34,5.68,61.8
1022,01/13/23 06:47:49 PM,831.250,-0.2039,0.0000,0.376,83.252,2.34,4.01,126.4
1023,01/13/23 06:57:49 PM,831.450,-0.2039,0.0000,0.134,84.393,3.34,4.34,171.3
1024,01/13/23 07:07:49 PM,831.550,-0.2039,0.0000,0.287,84.558,2.67,4.34,130.6
1025,01/13/23 07:17:49 PM,831.550,-0.2039,0.0000,0.073,86.046,3.01,4.34,130.6
1026,01/13/23 07:27:49 PM,831.350,-0.2039,0.0000,-0.163,88.228,1.34,2.00,108.1
1027,01/13/23 07:37:49 PM,831.350,-0.2039,0.0000,-0.153,87.578,1.00,2.00,102.5
1028,01/13/23 07:47:49 PM,831.050,-0.2039,0.0000,0.097,84.714,1.67,2.67,91.3
1029,01/13/23 07:57:49 PM,830.850,-0.1988,0.0000,-0.177,85.299,1.34,2.34,124.9
1030,01/13/23 08:07:49 PM,830.850,-0.1988,0.0000,-0.217,85.913,3.01,5.01,161.5
1031,01/13/23 08:17:49 PM,830.750,-0.2039,0.0000,0.134,84.260,2.00,3.01,151.6
1032,01/13/23 08:27:49 PM,830.950,-0.2039,0.0000,0.142,84.974,1.67,3.01,130.6
1033,01/13/23 08:37:49 PM,831.150,-0.2039,0.0000,0.652,82.820,2.34,3.67,146.0
1034,01/13/23 08:47:49 PM,831.150,-0.2039,0.0000,0.641,83.200,1.34,2.67,148.8
1035,01/13/23 08:57:49 PM,831.250,-0.2039,0.0000,0.700,83.253,1.00,2.34,164.3
1036,01/13/23 09:07:49 PM,831.250,-0.2039,0.0000,0.764,83.467,1.00,1.67,124.9
1037,01/13/23 09:17:49 PM,831.250,-0.2039,0.0000,0.309,88.922,2.34,3.01,132.0
1038,01/13/23 09:27:49 PM,831.050,-0.2039,0.0000,-0.193,93.901,2.67,3.34,116.5
1039,01/13/23 09:37:49 PM,831.050,-0.2039,0.0000,-0.305,95.697,2.67,3.67,126.4
1040,01/13/23 09:47:49 PM,831.050,-0.1988,0.0000,-0.343,97.150,2.34,3.67,129.2
1041,01/13/23 09:57:49 PM,830.850,-0.2039,0.0000,-0.236,97.185,3.34,4.68,115.1
1042,01/13/23 10:07:49 PM,830.850,-0.2039,0.0000,-0.421,98.570,2.67,4.34,115.1
1043,01/13/23 10:17:49 PM,830.550,-0.1988,0.0000,-0.504,99.361,4.01,5.01,101.1
1044,01/13/23 10:27:49 PM,830.450,-0.1988,0.0000,-0.560,99.673,4.01,5.01,101.1
1045,01/13/23 10:37:49 PM,830.550,-0.2039,0.0000,-0.565,99.852,3.01,4.01,105.3
1046,01/13/23 10:47:49 PM,830.650,-0.2039,0.0000,-0.531,99.979,2.00,3.01,108.1
1047,01/13/23 10:57:49 PM,830.650,-0.2039,0.0000,-0.523,99.997,1.67,2.00,106.7
1048,01/13/23 11:07:49 PM,830.650,-0.2039,0.0000,-0.506,99.997,2.00,3.01,101.1
1049,01/13/23 11:17:49 PM,830.550,-0.2039,0.0000,-0.485,99.997,2.34,4.34,103.9
1050,01/13/23 11:27:49 PM,830.550,-0.1988,0.0000,-0.407,99.997,1.67,3.01,115.1
1051,01/13/23 11:37:49 PM,830.550,-0.1988,0.0000,-0.429,99.997,2.00,3.34,102.5
1052,01/13/23 11:47:49 PM,830.450,-0.2039,0.0000,-0.380,99.997,2.34,3.67,120.7
1053,01/13/23 11:57:49 PM,830.450,-0.1988,0.0000,-0.442,99.997,2.34,3.67,115.1
1054,01/14/23 12:07:49 AM,830.350,-0.2039,0.0000,-0.549,99.997,3.01,4.68,122.1
1055,01/14/23 12:17:49 AM,830.350,-0.1988,0.0000,-0.485,99.997,3.01,4.34,115.1
1056,01/14/23 12:27:49 AM,830.350,-0.1988,0.0000,-0.506,99.997,2.67,4.01,134.8
1057,01/14/23 12:37:49 AM,830.250,-0.1988,0.0000,-0.453,99.997,3.01,4.01,112.3
1058,01/14/23 12:47:49 AM,829.950,-0.2039,0.0000,-0.461,99.997,3.34,4.34,102.5
1059,01/14/23 12:57:49 AM,829.950,-0.2039,0.0000,-0.485,99.997,3.34,5.01,102.5
1060,01/14/23 01:07:49 AM,829.950,-0.1988,0.0000,-0.498,99.997,2.67,4.68,109.5
1061,01/14/23 01:17:49 AM,829.750,-0.2039,0.0000,-0.549,99.997,3.67,5.68,99.7
1062,01/14/23 01:27:49 AM,829.550,-0.2039,0.0000,-0.555,99.997,4.01,5.68,106.7
1063,01/14/23 01:37:49 AM,829.550,-0.2039,0.0000,-0.571,99.997,3.67,5.68,112.3
1064,01/14/23 01:47:49 AM,829.650,-0.1988,0.0000,-0.643,99.997,4.01,5.34,102.5
1065,01/14/23 01:57:49 AM,829.450,-0.2039,0.0000,-0.694,99.997,4.01,5.34,110.9
1066,01/14/23 02:07:49 AM,829.550,-0.2039,0.0000,-0.694,99.997,4.01,6.01,120.7
1067,01/14/23 02:17:49 AM,829.550,-0.1988,0.0000,-0.716,99.997,3.67,4.68,119.3
1068,01/14/23 02:27:49 AM,829.350,-0.1988,0.0000,-0.726,99.997,3.67,4.68,101.1
1069,01/14/23 02:37:49 AM,829.350,-0.2039,0.0000,-0.796,99.997,2.34,3.67,101.1
1070,01/14/23 02:47:49 AM,829.450,-0.2039,0.0000,-0.820,99.997,1.67,3.01,117.9
1071,01/14/23 02:57:49 AM,829.450,-0.2039,0.0000,-0.764,99.997,2.67,3.67,113.7
1072,01/14/23 03:07:49 AM,829.350,-0.2039,0.0000,-0.796,99.997,2.67,3.67,112.3
1073,01/14/23 03:17:49 AM,829.350,-0.1988,0.0000,-0.831,99.997,2.34,3.34,110.9
1074,01/14/23 03:27:49 AM,829.250,-0.1988,0.0000,-0.874,99.997,2.34,3.01,112.3
1075,01/14/23 03:37:49 AM,829.350,-0.2039,0.0000,-0.943,99.997,1.34,2.34,117.9
1076,01/14/23 03:47:49 AM,829.350,-0.2039,0.0000,-0.968,99.997,2.00,2.67,117.9
1077,01/14/23 03:57:49 AM,829.250,-0.2039,0.0000,-0.957,99.997,2.00,2.67,124.9
1078,01/14/23 04:07:49 AM,829.250,-0.2039,0.0000,-0.976,99.997,2.00,2.67,120.7
1079,01/14/23 04:17:49 AM,829.250,-0.2039,0.0000,-0.951,99.997,1.67,2.67,113.7
1080,01/14/23 04:27:49 AM,829.150,-0.1988,0.0000,-0.919,99.997,1.67,2.67,112.3
1081,01/14/23 04:37:49 AM,829.050,-0.1988,0.0000,-0.879,99.997,1.67,2.67,109.5
1082,01/14/23 04:47:49 AM,829.050,-0.2039,0.0000,-0.852,99.997,1.67,3.01,124.9
1083,01/14/23 04:57:49 AM,828.950,-0.1988,0.0000,-0.850,99.997,1.34,3.01,108.1
1084,01/14/23 05:07:49 AM,828.850,-0.2039,0.0000,-0.820,99.997,1.67,3.34,110.9
1085,01/14/23 05:17:49 AM,828.850,-0.1988,0.0000,-0.868,99.997,1.67,2.34,129.2
1086,01/14/23 05:27:49 AM,828.850,-0.2039,0.0000,-0.914,99.997,1.00,1.67,132.0
1087,01/14/23 05:37:49 AM,828.750,-0.2039,0.0000,-0.930,99.997,0.67,1.34,130.6
1088,01/14/23 05:47:49 AM,828.750,-0.1988,0.0000,-0.927,99.997,1.00,2.00,129.2
1089,01/14/23 05:57:49 AM,828.650,-0.2039,0.0000,-0.914,99.997,1.67,2.34,103.9
1090,01/14/23 06:07:49 AM,828.550,-0.1988,0.0000,-0.954,99.997,1.34,2.00,105.3
1091,01/14/23 06:17:49 AM,828.550,-0.1988,0.0000,-1.000,99.997,1.00,2.00,113.7
1092,01/14/23 06:27:49 AM,828.450,-0.2039,0.0000,-1.075,99.997,1.34,2.34,106.7
1093,01/14/23 06:37:49 AM,828.350,-0.2039,0.0000,-1.104,99.997,1.00,2.00,115.1
1094,01/14/23 06:47:49 AM,828.250,-0.1988,0.0000,-1.142,99.997,0.33,1.34,137.6
1095,01/14/23 06:57:49 AM,827.950,-0.2039,0.0000,-1.193,99.997,1.34,2.34,105.3
1096,01/14/23 07:07:49 AM,827.950,-0.2039,0.0000,-1.330,99.997,1.34,2.34,108.1
1097,01/14/23 07:17:49 AM,827.950,-0.1988,0.0000,-1.372,99.997,1.34,2.00,127.8
1098,01/14/23 07:27:49 AM,827.950,-0.2039,0.0000,-1.383,99.997,1.34,2.00,129.2
1099,01/14/23 07:37:49 AM,827.950,-0.2039,0.0000,-1.340,99.997,1.67,2.34,105.3
1100,01/14/23 07:47:49 AM,827.850,-0.2039,0.0000,-1.319,99.997,2.00,2.67,110.9
1101,01/14/23 07:57:49 AM,827.850,-0.2039,0.0000,-1.346,99.997,2.00,2.67,119.3
1102,01/14/23 08:07:49 AM,827.750,-0.2039,0.0000,-1.391,99.997,1.67,3.01,126.4
1103,01/14/23 08:17:49 AM,827.550,-0.1988,0.0000,-1.415,99.997,1.67,2.34,123.5
1104,01/14/23 08:27:49 AM,827.450,-0.2039,0.0000,-1.383,99.997,1.67,2.34,123.5
1105,01/14/23 08:37:49 AM,827.450,-0.1988,0.0000,-1.203,99.997,1.67,2.34,122.1
1106,01/14/23 08:47:49 AM,827.350,-0.1988,0.0000,-1.010,99.997,2.00,2.34,120.7
1107,01/14/23 08:57:49 AM,827.250,-0.1988,0.0000,-1.024,99.997,2.00,3.01,117.9
1108,01/14/23 09:07:49 AM,827.150,-0.1988,0.0000,-0.884,99.997,2.34,3.34,117.9
1109,01/14/23 09:17:49 AM,826.950,-0.2039,0.0000,-0.697,99.997,2.34,3.01,110.9
1110,01/14/23 09:27:49 AM,826.750,-0.2039,0.0000,-0.552,99.997,2.67,3.34,108.1
1111,01/14/23 09:37:49 AM,826.750,-0.1988,0.0000,-0.681,99.997,2.34,3.01,109.5
1112,01/14/23 09:47:49 AM,826.650,-0.2039,0.0000,-0.635,99.997,2.00,2.67,124.9
1113,01/14/23 09:57:49 AM,826.650,-0.1988,0.0000,-0.745,99.997,2.34,2.67,141.8
1114,01/14/23 10:07:49 AM,826.450,-0.1988,0.0000,-0.517,99.893,2.34,3.67,141.8
1115,01/14/23 10:17:49 AM,826.450,-0.2039,0.0000,-0.104,99.948,2.67,3.67,133.4
1116,01/14/23 10:27:49 AM,826.450,-0.2039,0.0000,-0.292,99.951,2.67,3.67,136.2
1117,01/14/23 10:37:49 AM,826.450,-0.2039,0.0000,-0.426,99.997,2.00,3.34,127.8
1118,01/14/23 10:47:49 AM,826.250,-0.2039,0.0000,0.258,99.997,1.67,2.67,109.5
1119,01/14/23 10:57:49 AM,826.150,-0.2039,0.0000,0.566,99.925,2.00,2.67,98.3
1120,01/14/23 11:07:49 AM,826.150,-0.2039,0.0000,0.813,99.379,1.67,2.34,96.9
1121,01/14/23 11:17:49 AM,826.050,-0.2039,0.0000,0.933,99.184,1.34,2.00,103.9
1122,01/14/23 11:27:49 AM,825.950,-0.2039,0.0000,0.973,97.597,1.67,2.67,120.7
1123,01/14/23 11:37:49 AM,825.750,-0.2039,0.0000,0.890,97.116,2.34,4.68,120.7
1124,01/14/23 11:47:49 AM,825.550,-0.2039,0.0000,1.075,96.893,2.67,4.68,106.7
1125,01/14/23 11:57:49 AM,825.350,-0.2039,0.0000,1.177,96.255,2.34,3.01,112.3
1126,01/14/23 12:07:49 PM,824.950,-0.2039,0.0000,1.885,93.130,2.67,3.34,108.1
1127,01/14/23 12:17:49 PM,824.750,-0.2039,0.0000,2.024,93.130,2.00,3.34,106.7
1128,01/14/23 12:27:49 PM,824.550,-0.2039,0.0000,2.185,91.873,2.00,2.67,117.9
1129,01/14/23 12:37:49 PM,824.350,-0.2039,0.0000,2.389,90.703,2.00,2.67,119.3
1130,01/14/23 12:47:49 PM,824.150,-0.2039,0.0000,2.099,90.927,2.34,3.34,105.3
1131,01/14/23 12:57:49 PM,823.750,-0.1988,0.0000,2.357,90.730,2.67,3.01,101.1
1132,01/14/23 01:07:49 PM,823.550,-0.1988,0.0000,2.939,89.268,2.34,3.01,99.7
1133,01/14/23 01:17:49 PM,823.550,-0.2039,0.0000,2.732,89.644,2.00,2.67,89.9
1134,01/14/23 01:27:49 PM,823.250,-0.1988,0.0000,3.081,89.027,1.67,2.67,89.9
1135,01/14/23 01:37:49 PM,822.950,-0.2039,0.0000,2.569,89.245,2.67,3.67,80.0
1136,01/14/23 01:47:49 PM,822.750,-0.1988,0.0000,2.150,90.419,2.67,3.01,88.4
1137,01/14/23 01:57:49 PM,822.450,-0.1988,0.0000,2.032,90.584,2.67,3.34,96.9
1138,01/14/23 02:07:49 PM,822.050,-0.2039,0.0000,1.606,90.605,3.34,4.68,105.3
1139,01/14/23 02:17:49 PM,821.950,-0.1988,0.0000,1.177,91.545,3.67,4.68,110.9
1140,01/14/23 02:27:49 PM,821.650,-0.1988,0.0000,0.976,91.688,4.34,5.68,106.7
1141,01/14/23 02:37:49 PM,821.650,-0.1988,0.0000,0.861,91.945,3.67,5.01,112.3
1142,01/14/23 02:47:49 PM,821.550,-0.1988,0.0000,0.874,91.385,3.67,5.01,123.5
1143,01/14/23 02:57:49 PM,821.350,-0.2039,0.0000,0.914,91.395,4.01,5.01,117.9
1144,01/14/23 03:07:49 PM,821.050,-0.1988,0.0000,0.515,91.984,5.01,6.01,116.5
1145,01/14/23 03:17:49 PM,821.250,-0.1988,0.0000,-0.179,93.831,4.68,6.35,117.9
1146,01/14/23 03:27:49 PM,821.350,-0.2039,0.0000,-0.271,94.199,4.68,6.01,119.3
1147,01/14/23 03:37:49 PM,821.150,-0.1988,0.0000,-0.279,94.144,5.01,5.68,105.3
1148,01/14/23 03:47:49 PM,821.250,-0.2039,0.0000,-0.163,93.870,4.01,5.34,99.7
1149,01/14/23 03:57:49 PM,821.150,-0.2039,0.0000,-0.088,93.252,3.34,4.01,101.1
1150,01/14/23 04:07:49 PM,821.150,-0.1988,0.0000,-0.458,94.212,3.67,4.68,91.3
1151,01/14/23 04:17:49 PM,821.250,-0.2039,0.0000,-0.855,95.367,3.67,5.01,91.3
1152,01/14/23 04:27:49 PM,821.250,-0.2039,0.0000,-1.053,96.188,4.01,5.01,102.5
1153,01/14/23 04:37:49 PM,821.150,-0.2039,0.0000,-1.257,97.163,4.68,6.35,99.7
1154,01/14/23 04:47:49 PM,821.150,-0.1988,0.0000,-1.273,98.106,5.01,6.68,101.1
1155,01/14/23 04:57:49 PM,821.150,-0.2039,0.0000,-1.321,98.538,5.01,6.35,98.3
1156,01/14/23 05:07:49 PM,821.150,-0.1988,0.0000,-1.504,98.654,5.01,6.01,103.9
1157,01/14/23 05:17:49 PM,821.050,-0.1988,0.0000,-1.796,98.894,4.34,5.34,108.1
1158,01/14/23 05:27:49 PM,821.150,-0.1988,0.0000,-1.935,99.471,4.01,5.01,108.1
1159,01/14/23 05:37:49 PM,821.250,-0.2039,0.0000,-1.922,99.770,3.67,4.34,112.3
1160,01/14/23 05:47:49 PM,821.050,-0.1988,0.0000,-1.632,99.997,4.01,5.34,102.5
1161,01/14/23 05:57:49 PM,820.950,-0.2039,0.0000,-1.410,99.931,5.01,6.35,94.1
1162,01/14/23 06:07:49 PM,821.050,-0.2039,0.0000,-1.447,99.776,4.01,5.34,105.3
1163,01/14/23 06:17:49 PM,821.150,-0.1988,0.0000,-1.482,99.959,3.01,4.68,113.7
1164,01/14/23 06:27:49 PM,820.950,-0.1988,0.0000,-1.273,99.997,4.68,6.01,106.7
1165,01/14/23 06:37:49 PM,820.850,-0.1988,0.0000,-1.120,99.409,5.34,6.68,98.3
1166,01/14/23 06:47:49 PM,820.650,-0.2039,0.0000,-1.182,98.657,5.68,7.01,96.9
1167,01/14/23 06:57:49 PM,820.550,-0.2039,0.0000,-1.040,97.357,6.35,8.02,92.7
1168,01/14/23 07:07:49 PM,820.550,-0.1988,0.0000,-1.013,98.505,5.68,7.68,99.7
1169,01/14/23 07:17:49 PM,820.350,-0.2039,0.0000,-0.925,98.042,7.01,9.02,92.7
1170,01/14/23 07:27:49 PM,820.350,-0.2039,0.0000,-0.809,96.574,7.01,8.68,94.1
1171,01/14/23 07:37:49 PM,820.350,-0.1988,0.0000,-0.807,96.432,7.01,8.35,98.3
1172,01/14/23 07:47:49 PM,820.350,-0.2039,0.0000,-0.884,97.499,6.35,7.68,103.9
1173,01/14/23 07:57:49 PM,820.450,-0.1988,0.0000,-0.914,98.248,6.01,7.35,103.9
1174,01/14/23 08:07:49 PM,820.450,-0.2039,0.0000,-1.019,99.722,5.34,6.68,108.1
1175,01/14/23 08:17:49 PM,820.350,-0.1988,0.0000,-1.024,99.997,5.68,7.01,101.1
1176,01/14/23 08:27:49 PM,820.250,-0.2039,0.0000,-1.021,99.997,5.68,7.01,99.7
1177,01/14/23 08:37:49 PM,820.250,-0.2039,0.0000,-0.946,99.997,5.01,6.68,101.1
1178,01/14/23 08:47:49 PM,820.150,-0.2039,0.0000,-0.882,99.997,4.68,6.01,101.1
1179,01/14/23 08:57:49 PM,819.950,-0.2039,0.0000,-0.879,99.997,5.68,6.68,87.0
1180,01/14/23 09:07:49 PM,819.850,-0.2039,0.0000,-0.879,99.997,5.68,6.68,88.4
1181,01/14/23 09:17:49 PM,819.750,-0.2039,0.0000,-0.868,99.997,5.68,7.01,88.4
1182,01/14/23 09:27:49 PM,819.650,-0.2039,0.0000,-0.783,99.997,5.68,6.68,89.9
1183,01/14/23 09:37:49 PM,819.650,-0.2039,0.0000,-0.686,99.997,5.68,7.01,91.3
1184,01/14/23 09:47:49 PM,819.550,-0.2039,0.0000,-0.678,99.997,5.68,7.35,89.9
1185,01/14/23 09:57:49 PM,819.550,-0.2039,0.0000,-0.673,99.997,5.68,6.68,92.7
1186,01/14/23 10:07:49 PM,819.550,-0.2039,0.0000,-0.614,99.997,5.68,6.68,94.1
1187,01/14/23 10:17:49 PM,819.550,-0.2039,0.0000,-0.603,99.997,6.01,7.01,95.5
1188,01/14/23 10:27:49 PM,819.550,-0.2039,0.0000,-0.603,99.997,5.68,7.01,98.3
1189,01/14/23 10:37:49 PM,819.550,-0.2039,0.0000,-0.630,99.997,4.68,6.01,96.9
1190,01/14/23 10:47:49 PM,819.450,-0.2039,0.0000,-0.657,99.997,4.01,5.34,99.7
1191,01/14/23 10:57:49 PM,819.350,-0.1988,0.0000,-0.659,99.997,4.01,5.34,96.9
1192,01/14/23 11:07:49 PM,819.250,-0.2039,0.0000,-0.646,99.997,4.68,6.01,92.7
1193,01/14/23 11:17:49 PM,819.150,-0.1988,0.0000,-0.678,99.997,5.01,6.01,92.7
1194,01/14/23 11:27:49 PM,819.050,-0.2039,0.0000,-0.732,99.997,4.68,6.35,91.3
1195,01/14/23 11:37:49 PM,818.950,-0.2039,0.0000,-0.807,99.997,4.01,5.01,91.3
1196,01/14/23 11:47:49 PM,819.050,-0.1988,0.0000,-0.831,99.997,3.34,4.34,89.9
1197,01/14/23 11:57:49 PM,818.950,-0.2039,0.0000,-0.882,99.997,3.34,4.34,87.0
1198,01/15/23 12:07:49 AM,818.950,-0.2039,0.0000,-0.842,99.997,3.34,4.01,91.3
1199,01/15/23 12:17:49 AM,818.850,-0.2039,0.0000,-0.817,99.997,3.01,3.67,92.7
1200,01/15/23 12:27:49 AM,818.650,-0.2039,0.0000,-0.809,99.997,3.34,4.34,94.1
1201,01/15/23 12:37:49 AM,818.550,-0.2039,0.0000,-0.804,99.997,3.34,4.68,98.3
1202,01/15/23 12:47:49 AM,818.450,-0.1988,0.0000,-0.817,99.997,3.67,5.01,96.9
1203,01/15/23 12:57:49 AM,818.450,-0.2039,0.0000,-0.823,99.997,3.67,4.68,95.5
1204,01/15/23 01:07:49 AM,818.350,-0.2039,0.0000,-0.817,99.997,3.34,4.34,94.1
1205,01/15/23 01:17:49 AM,818.250,-0.2039,0.0000,-0.820,99.997,3.34,4.34,95.5
1206,01/15/23 01:27:49 AM,818.150,-0.2039,0.0000,-0.863,99.997,4.01,5.01,91.3
1207,01/15/23 01:37:49 AM,817.950,-0.2039,0.0000,-0.925,99.997,4.34,5.34,88.4
1208,01/15/23 01:47:49 AM,817.850,-0.2039,0.0000,-0.946,99.997,4.01,5.34,88.4
1209,01/15/23 01:57:49 AM,817.750,-0.1988,0.0000,-0.965,99.997,4.01,5.01,88.4
1210,01/15/23 02:07:49 AM,817.750,-0.2039,0.0000,-1.013,99.997,4.01,5.34,91.3
1211,01/15/23 02:17:49 AM,817.650,-0.1988,0.0000,-1.112,99.997,3.67,5.01,96.9
1212,01/15/23 02:27:49 AM,817.750,-0.2039,0.0000,-1.147,99.997,2.67,4.01,96.9
1213,01/15/23 02:37:49 AM,817.750,-0.1988,0.0000,-1.016,99.997,3.01,4.01,99.7
1214,01/15/23 02:47:49 AM,817.850,-0.2039,0.0000,-0.976,99.997,3.67,4.68,103.9
1215,01/15/23 02:57:49 AM,817.850,-0.2039,0.0000,-1.040,99.997,3.01,4.01,106.7
1216,01/15/23 03:07:49 AM,817.950,-0.2039,0.0000,-1.040,99.997,2.67,3.67,101.1
1217,01/15/23 03:17:49 AM,817.850,-0.2039,0.0000,-1.000,99.997,2.67,3.34,98.3
1218,01/15/23 03:27:49 AM,817.950,-0.2039,0.0000,-0.984,99.997,2.67,3.34,96.9
1219,01/15/23 03:37:49 AM,818.050,-0.1988,0.0000,-0.978,99.997,2.67,3.67,98.3
1220,01/15/23 03:47:49 AM,818.050,-0.2039,0.0000,-1.002,99.997,2.00,3.34,106.7
1221,01/15/23 03:57:49 AM,817.850,-0.2039,0.0000,-1.035,99.997,2.34,3.34,101.1
1222,01/15/23 04:07:49 AM,817.850,-0.2039,0.0000,-1.086,99.997,2.34,3.01,102.5
1223,01/15/23 04:17:49 AM,817.750,-0.1988,0.0000,-1.134,99.997,2.00,2.67,106.7
1224,01/15/23 04:27:49 AM,817.750,-0.2039,0.0000,-1.174,99.997,1.34,2.00,102.5
1225,01/15/23 04:37:49 AM,817.650,-0.2039,0.0000,-1.252,99.997,1.34,2.00,94.1
1226,01/15/23 04:47:49 AM,817.750,-0.1988,0.0000,-1.295,99.997,0.67,1.34,102.5
1227,01/15/23 04:57:49 AM,817.650,-0.2039,0.0000,-1.295,99.997,1.00,1.34,115.1
1228,01/15/23 05:07:49 AM,817.750,-0.2039,0.0000,-1.297,99.997,0.67,1.67,117.9
1229,01/15/23 05:17:49 AM,817.650,-0.1988,0.0000,-1.279,99.997,1.00,1.67,127.8
1230,01/15/23 05:27:49 AM,817.750,-0.1988,0.0000,-1.364,99.997,1.34,2.34,130.6
1231,01/15/23 05:37:49 AM,817.750,-0.2039,0.0000,-1.456,99.997,1.34,2.34,141.8
1232,01/15/23 05:47:49 AM,817.750,-0.1988,0.0000,-1.493,99.997,1.34,2.34,147.4
1233,01/15/23 05:57:49 AM,817.850,-0.2039,0.0000,-1.525,99.997,1.00,2.00,146.0
1234,01/15/23 06:07:49 AM,817.750,-0.2039,0.0000,-1.514,99.997,0.67,1.34,164.3
1235,01/15/23 06:17:49 AM,817.650,-0.2039,0.0000,-1.541,99.997,1.00,1.67,165.7
1236,01/15/23 06:27:49 AM,817.650,-0.2039,0.0000,-1.560,99.997,1.67,2.00,183.9
1237,01/15/23 06:37:49 AM,817.750,-0.2039,0.0000,-1.565,99.997,1.00,2.00,203.6
1238,01/15/23 06:47:49 AM,817.750,-0.2039,0.0000,-1.557,99.997,1.00,1.67,203.6
1239,01/15/23 06:57:49 AM,817.850,-0.2039,0.0000,-1.611,99.997,0.00,0.67,203.6
1240,01/15/23 07:07:49 AM,817.950,-0.2039,0.0000,-1.694,99.997,0.67,1.67,226.0
1241,01/15/23 07:17:49 AM,817.950,-0.2039,0.0000,-1.705,99.997,0.67,2.34,244.3
1242,01/15/23 07:27:49 AM,817.850,-0.2039,0.0000,-1.740,99.997,0.00,1.00,244.3
1243,01/15/23 07:37:49 AM,817.850,-0.2039,0.0000,-1.799,99.997,0.00,0.00,244.3
1244,01/15/23 07:47:49 AM,817.950,-0.1988,0.0000,-1.839,99.997,0.00,1.00,244.3
1245,01/15/23 07:57:49 AM,817.850,-0.2039,0.0000,-1.906,99.997,0.67,1.00,244.3
1246,01/15/23 08:07:49 AM,817.950,-0.2039,0.0000,-1.785,99.997,0.33,1.00,245.7
1247,01/15/23 08:17:49 AM,817.950,-0.1988,0.0000,-1.933,99.997,0.67,1.67,248.5
1248,01/15/23 08:27:49 AM,817.950,-0.2039,0.0000,-1.842,99.997,1.67,2.00,313.1
1249,01/15/23 08:37:49 AM,817.950,-0.1988,0.0000,-1.976,99.997,2.00,2.34,310.3
1250,01/15/23 08:47:49 AM,817.850,-0.2039,0.0000,-2.072,99.997,2.34,2.67,314.5
